action,frame,input_number,x_inputs,y_inputs
pushup,1188,13,284.73811634799887,757.5783068352957
pushup,1188,14,295.17981144419883,742.3326874614937
pushup,1188,15,400.08123029742325,806.7782101417032
pushup,1188,16,382.7423176849097,720.1576645716389
pushup,1188,17,526.6881119577508,783.8946260784437
pushup,1189,1,281.1730314555921,913.9925241627019
pushup,1189,2,287.40372339884436,925.8936957435566
pushup,1189,3,284.57851610685645,932.1549488080161
pushup,1189,4,247.2833760579427,914.1317100566685
pushup,1189,5,243.32157135009766,910.3071766380151
pushup,1189,6,230.30902527926258,831.9718042313073
pushup,1189,7,186.28314101905153,806.3690025103967
pushup,1189,8,339.24110797413607,773.1879243714916
pushup,1189,9,327.3966859516344,760.6945894372947
pushup,1189,10,395.14351560358415,773.5578522363602
pushup,1189,11,393.9498352586177,788.5185377072922
pushup,1189,12,310.3399363735266,643.9573831547782
pushup,1189,13,264.9817888360274,763.8202205127327
pushup,1189,14,365.83744450619344,541.8565697894561
pushup,1189,15,399.7616794653106,799.9369198651851
pushup,1189,16,389.3456950940584,408.2107393530086
pushup,1189,17,527.096959164268,784.5625343197407
pushup,1190,1,279.07833701685854,911.1644411452628
pushup,1190,2,288.42833301477265,924.8878403796293
pushup,1190,3,284.54258032012405,930.3565161747844
pushup,1190,4,247.24313702499657,913.8262170664191
pushup,1190,5,243.6404084322745,910.8636721958858
pushup,1190,6,250.22577252304345,852.6478156750983
pushup,1190,7,204.97282864754658,803.3497002926479
pushup,1190,8,337.1376113306012,772.3708728735967
pushup,1190,9,333.3882057457639,777.6255933713547
pushup,1190,10,397.11407979329425,774.0630949757838
pushup,1190,11,395.49171447753906,788.7124463318472
pushup,1190,12,301.94413837633635,697.8440243573726
pushup,1190,13,284.17756666216934,757.5383298107201
pushup,1190,14,290.14555010879246,746.8333115844058
pushup,1190,15,401.0851508692691,800.1440055320714
pushup,1190,16,379.2194189105117,716.4039556664156
pushup,1190,17,526.3418659410978,783.9014267686424
pushup,1191,1,278.0170641447368,904.9378256991032
pushup,1191,2,288.72084801657155,922.638633034446
pushup,1191,3,285.6328368605229,929.6835651376814
pushup,1191,4,247.21669916521037,913.5616373519647
pushup,1191,5,243.8737574794836,910.6244451349431
pushup,1191,6,265.0307799222176,889.280725084286
pushup,1191,7,205.46900431315103,804.8991201845735
pushup,1191,8,352.0990579170093,854.1484858668516
pushup,1191,9,331.2782247442948,772.3476454201037
pushup,1191,10,404.3046160538991,890.7063565875718
pushup,1191,11,394.84218932034673,788.1215023446057
pushup,1191,12,310.28828671104026,766.1431142717175
pushup,1191,13,282.82712836014593,756.8318034210706
pushup,1191,14,392.2754334566886,786.7708815776244
pushup,1191,15,401.45097096761066,800.3313453565682
pushup,1191,16,522.603421127587,783.0754686002533
pushup,1191,17,525.8643434758771,783.4698638414632
pushup,1192,1,275.4717375102796,903.8660216148686
pushup,1192,2,288.6134696425053,922.5536952274653
pushup,1192,3,285.0315053839432,931.0066241528614
pushup,1192,4,247.3080497875548,914.6749356490236
pushup,1192,5,243.6751998098273,911.8645879237832
pushup,1192,6,263.6457958556058,890.2314536020502
pushup,1192,7,205.16535976476837,805.1368604745687
pushup,1192,8,343.1585800438596,883.5435046293127
pushup,1192,9,330.89097273977177,776.044693243856
pushup,1192,10,391.00574761106253,905.7558866502943
pushup,1192,11,395.27567411723885,787.2879172050417
pushup,1192,12,312.48055976733826,768.0739831663301
pushup,1192,13,282.05489309210526,756.5071124341114
pushup,1192,14,389.823755632367,787.9370892661556
pushup,1192,15,400.3509079782586,801.6628369835878
pushup,1192,16,519.884681032415,778.1928218912582
pushup,1192,17,526.3893903765762,784.0778981738388
pushup,1193,1,273.11967816269186,911.9924415346043
pushup,1193,2,288.81013067145096,922.3486675751301
pushup,1193,3,272.23754615114444,923.6579174697725
pushup,1193,4,248.74095582125477,914.1797837657448
pushup,1193,5,245.9744167327881,913.368699407003
pushup,1193,6,248.90302156147203,855.7793978871808
pushup,1193,7,206.06232492547284,806.0820617341525
pushup,1193,8,332.03729964139166,773.4045035789464
pushup,1193,9,331.8640243797971,771.1847191232971
pushup,1193,10,395.5917505632367,768.8388385751814
pushup,1193,11,393.722751015111,788.9430646280077
pushup,1193,12,306.71867772152547,665.2690092757393
pushup,1193,13,278.52977685761033,755.7324111788062
pushup,1193,14,310.92023314091193,607.818420343305
pushup,1193,15,398.9456782424659,802.8685473873477
pushup,1193,16,387.00396654898657,410.65206137048193
pushup,1193,17,526.5990247224506,784.0857285398251
pushup,1194,1,286.13497014631304,922.5456486813732
pushup,1194,2,290.6148953186838,921.7854441113174
pushup,1194,3,288.6637731184039,937.1801764497621
pushup,1194,4,256.93036531147203,912.9365390806835
pushup,1194,5,249.21677171138293,915.1370650392764
pushup,1194,6,233.5382414700692,860.8755195676171
pushup,1194,7,204.00703296326753,814.4970863567908
pushup,1194,8,354.32227151435717,803.7402774940315
pushup,1194,9,332.8633532607764,772.3039467885748
pushup,1194,10,428.91439471328465,797.3512928222121
pushup,1194,11,393.77919113426873,788.680351399383
pushup,1194,12,306.7127856873629,662.2208400362815
pushup,1194,13,276.80264657003835,779.6679206171276
pushup,1194,14,312.45796270537795,609.283292170814
pushup,1194,15,397.54752711245885,803.1269079335809
pushup,1194,16,385.2751544483921,413.4535549869934
pushup,1194,17,526.9111071134868,784.2740454783444
pushup,1195,1,287.17529296875,925.532547448316
pushup,1195,2,291.40983108888594,922.6206193069507
pushup,1195,3,288.922787047269,938.4297044802078
pushup,1195,4,257.68834431966144,914.8226176634806
pushup,1195,5,251.57546060127123,918.4157304043055
pushup,1195,6,235.92685230991296,877.8072471660435
pushup,1195,7,204.38664486533716,815.1969851173159
pushup,1195,8,329.5512751529091,821.7096228040714
pushup,1195,9,332.0479075113932,770.4979465981825
pushup,1195,10,390.7664657057377,807.9955956499783
pushup,1195,11,394.163170530085,787.5233511282345
pushup,1195,12,278.8956531725432,715.9124602101588
pushup,1195,13,276.42651206568667,779.1336163189691
pushup,1195,14,310.2696124294348,772.4801050794085
pushup,1195,15,398.9625040690104,803.9401108072203
pushup,1195,16,390.6814782661304,741.5194392961583
pushup,1195,17,527.1290561609101,784.2184020394433
pushup,1196,1,288.6467220908717,926.6415502207694
pushup,1196,2,289.70796049686896,936.90070897047
pushup,1196,3,288.237828037195,936.5119765282722
pushup,1196,4,259.876529626679,926.1970992991853
pushup,1196,5,250.61758744089227,916.5075249060874
pushup,1196,6,255.28989022238213,882.5731612975338
pushup,1196,7,204.78360092430782,816.8772916595359
pushup,1196,8,353.7438402677837,826.384277678006
pushup,1196,9,331.2092255709464,780.0528458828211
pushup,1196,10,403.2615634851288,802.679472105396
pushup,1196,11,389.57387689958534,745.2698435788609
pushup,1196,12,284.41253126713264,743.4247381036931
pushup,1196,13,275.36346301697847,778.9819309197015
pushup,1196,14,321.3923993027001,772.7722956813047
pushup,1196,15,398.9846028779682,809.8981882786829
pushup,1196,16,390.71693821957234,743.505297824822
pushup,1196,17,530.0916992990594,781.5679774540278
pushup,1197,1,290.7254349557977,926.1117329759378
pushup,1197,2,292.3271791140238,921.1784548305081
pushup,1197,3,289.5591160289028,935.7496046419342
pushup,1197,4,255.97981770833331,914.7899040230524
pushup,1197,5,250.78338087650766,915.8035174700934
pushup,1197,6,253.9848822878118,881.4954221627276
pushup,1197,7,205.8787054764597,817.7517148672816
pushup,1197,8,352.1411802057634,821.6615200147179
pushup,1197,9,329.31574235882675,781.1500708088034
pushup,1197,10,401.9298325923451,804.8867415128376
pushup,1197,11,391.5756352742513,789.6407359061601
pushup,1197,12,284.11858006527547,745.8303709333071
pushup,1197,13,273.9101717764871,778.0255253970427
pushup,1197,14,321.7220226087068,757.1977001578758
pushup,1197,15,397.7428228813305,810.9778567394578
pushup,1197,16,395.90941512793825,745.3579106910597
pushup,1197,17,529.4002158181709,780.8449505140591
pushup,1198,1,309.5962019133986,901.575297661705
pushup,1198,2,292.6999557227419,915.0478724869292
pushup,1198,3,292.27045134494176,924.4021900590643
pushup,1198,4,259.2513047603139,911.8046150332865
pushup,1198,5,251.57682050738416,915.4217475815906
pushup,1198,6,271.4513183058354,888.4031244384498
pushup,1198,7,236.47288740726938,836.2553200194243
pushup,1198,8,350.18588283605743,845.5339419645913
pushup,1198,9,331.4484137819524,771.1332517124606
pushup,1198,10,387.266664003071,870.1702138810925
pushup,1198,11,391.81041182133185,746.3760492966182
pushup,1198,12,303.7153357790227,772.7834076897077
pushup,1198,13,294.07355191414814,649.5163100912172
pushup,1198,14,380.3203770152309,791.210886024567
pushup,1198,15,319.3084529408237,501.86321279435924
pushup,1198,16,484.33980038291526,776.6583686486001
pushup,1198,17,377.5969816509046,400.5526375744455
pushup,1199,1,302.568718090392,884.2318274340258
pushup,1199,2,297.3963419596354,908.7265686503115
pushup,1199,3,292.4575977158128,907.2138153109597
pushup,1199,4,260.69075199595665,911.4731520185857
pushup,1199,5,263.73748779296875,910.0448892516087
pushup,1199,6,268.2735242341694,877.9250637359452
pushup,1199,7,258.80850875586793,833.0289441680072
pushup,1199,8,354.5510623329564,814.6293394458515
pushup,1199,9,336.3905566198784,784.7649644682467
pushup,1199,10,428.41661821331894,830.1317756460635
pushup,1199,11,392.94318282813356,786.8686173805663
pushup,1199,12,286.7142580266584,746.4687278053977
pushup,1199,13,303.88764230828536,648.2308147718716
pushup,1199,14,323.15262643914474,774.7475577915354
pushup,1199,15,360.9886229665656,519.9341081032226
pushup,1199,16,391.0155286287006,744.8110109561113
pushup,1199,17,393.0732941209224,434.37678091627873
pushup,1200,1,308.4518017685204,914.4494558712478
pushup,1200,2,294.3889256527549,914.2681891450746
pushup,1200,3,289.32788915801467,928.6861209932058
pushup,1200,4,259.45521304481906,913.3436489209679
pushup,1200,5,247.6414467995627,915.4875646050109
pushup,1200,6,232.44286654288308,851.1327977091694
pushup,1200,7,227.3662553753769,833.6419577457557
pushup,1200,8,331.263784107409,771.6971263070749
pushup,1200,9,330.9660138581928,779.3934576195406
pushup,1200,10,395.24875975491705,767.2282003546858
pushup,1200,11,390.5094059726648,746.9855906224329
pushup,1200,12,302.2386570980674,664.1251716739115
pushup,1200,13,293.18903337445175,646.7337407157037
pushup,1200,14,332.1097477695398,573.1920036324274
pushup,1200,15,329.02856793319967,526.2189542973028
pushup,1200,16,382.2331639340049,412.1369898985145
pushup,1200,17,379.148273133395,403.4814533346454
pushup,1201,1,289.77242453056465,927.9461088316333
pushup,1201,2,292.8994830449422,932.3899889775722
pushup,1201,3,290.00793055484166,935.8364477084474
pushup,1201,4,258.4998361687911,916.166894918987
pushup,1201,5,253.51297880473888,918.6361558962234
pushup,1201,6,235.80511394299958,879.2299034561541
pushup,1201,7,203.7499089826617,814.6861242020639
pushup,1201,8,326.1809071323328,822.2158048030188
pushup,1201,9,330.3152693363658,782.3635453122861
pushup,1201,10,394.365488688151,805.7428107204207
pushup,1201,11,391.86831491035326,781.4925081184111
pushup,1201,12,273.9428992020456,736.2606587571878
pushup,1201,13,279.16031820732246,778.961880904299
pushup,1201,14,317.8617832116913,759.6337021559248
pushup,1201,15,401.8742906001576,807.0566287254843
pushup,1201,16,394.0291628921241,744.6844943695236
pushup,1201,17,527.7770514237253,785.6674213973481
pushup,1202,1,309.0475222938939,900.1424809901895
pushup,1202,2,292.2052845201994,914.4966551664755
pushup,1202,3,292.5171013045729,922.6491784788301
pushup,1202,4,260.0751963832922,914.8595198665756
pushup,1202,5,253.89998586554276,917.9224857860953
pushup,1202,6,258.55557491904807,892.8937800429345
pushup,1202,7,233.72166148403232,834.7261145968819
pushup,1202,8,346.28871315403984,849.1944963804079
pushup,1202,9,330.3359436570552,784.8148020465429
pushup,1202,10,387.26480885555867,867.2725815370858
pushup,1202,11,391.102235359058,777.828718772462
pushup,1202,12,305.4806009928385,773.2104398595803
pushup,1202,13,294.04223124186194,651.5143577684316
pushup,1202,14,377.2563439084772,787.4035482417062
pushup,1202,15,365.2178319295247,515.3944381931134
pushup,1202,16,502.1294764468544,782.4337641537385
pushup,1202,17,392.7546424196477,405.03877236574135
pushup,1203,1,277.7181310820998,918.4742601442703
pushup,1203,2,292.9324510641265,916.135431730473
pushup,1203,3,286.60014236182496,929.3698611473593
pushup,1203,4,260.4644507692571,917.125416282495
pushup,1203,5,252.5359505101254,918.7897786436049
pushup,1203,6,255.36604228772615,879.5368029958969
pushup,1203,7,203.94932529382538,819.5793494467929
pushup,1203,8,349.6887541653817,819.1028607505306
pushup,1203,9,333.6283218651487,775.7637015569379
pushup,1203,10,403.2348873740748,801.3010850219058
pushup,1203,11,389.5044641327439,748.5977570616271
pushup,1203,12,289.7555301063939,742.7324590442737
pushup,1203,13,278.658108627587,780.1743747005065
pushup,1203,14,317.05559178402547,759.210009872587
pushup,1203,15,399.4339705350106,809.3370606003559
pushup,1203,16,394.62773239403435,745.1054698196193
pushup,1203,17,520.936747768469,784.588685887014
pushup,1204,1,311.05111741183094,902.5422723609281
pushup,1204,2,293.674481040553,920.2978545290225
pushup,1204,3,291.6726293898465,926.8458301423021
pushup,1204,4,260.34282215854574,919.4480104853785
pushup,1204,5,253.86543809321887,918.2241976718129
pushup,1204,6,279.36342875162757,891.923335097314
pushup,1204,7,260.6281354134543,833.9360790106448
pushup,1204,8,365.80110784162554,855.2058378890206
pushup,1204,9,333.6715079190438,783.8238043226261
pushup,1204,10,388.1989281637627,867.5979517323556
pushup,1204,11,392.29113260904944,775.232288573684
pushup,1204,12,326.9952472887541,778.9576539021855
pushup,1204,13,308.23766875685305,650.1539182297371
pushup,1204,14,403.4021398477387,797.7339645335603
pushup,1204,15,357.6609564664071,527.1228468561746
pushup,1204,16,523.4800934373286,785.7948140690647
pushup,1204,17,396.1656483432703,424.7819072811131
pushup,1205,1,310.9793224669339,902.6439329985068
pushup,1205,2,294.0867855674342,920.8728812845487
pushup,1205,3,291.80161167655075,926.9792885587093
pushup,1205,4,261.92101729543583,918.6422788822638
pushup,1205,5,254.68330650998834,918.8407483471706
pushup,1205,6,276.74972668028715,890.6079556150739
pushup,1205,7,235.26526601690995,835.3622747381571
pushup,1205,8,367.58776882238556,852.3477435347023
pushup,1205,9,334.2396987111945,787.48796511062
pushup,1205,10,404.82856440962405,865.0179201357988
pushup,1205,11,391.0212995294939,772.95089270434
pushup,1205,12,304.3505297209087,773.0338269805072
pushup,1205,13,309.8828258849027,645.8703546430038
pushup,1205,14,374.7970647979201,784.7629424697859
pushup,1205,15,330.4673519469144,519.7146509511056
pushup,1205,16,502.1302072625411,782.4128019535528
pushup,1205,17,375.8319413034539,396.13805096094603
pushup,1206,1,286.2712284556606,932.7298291176068
pushup,1206,2,296.7134890639991,933.3553104463308
pushup,1206,3,290.62606945372465,936.9137265726614
pushup,1206,4,260.85389789782073,921.8750110304499
pushup,1206,5,254.01339480751437,920.47014836022
pushup,1206,6,251.19998864960252,850.8962568134755
pushup,1206,7,203.47672044185168,817.99659085561
pushup,1206,8,348.1216711747019,800.4616069480336
pushup,1206,9,334.60722940009936,787.1498447180055
pushup,1206,10,402.98076964261236,801.2271763278255
pushup,1206,11,390.89489250852347,773.7716638036521
pushup,1206,12,309.62843777840595,659.1891589796686
pushup,1206,13,281.2246864720395,780.6884524960637
pushup,1206,14,357.7348177056563,531.0605837768688
pushup,1206,15,398.7331022296035,809.7428401015283
pushup,1206,16,372.9597339295504,386.52252564947287
pushup,1206,17,521.1083368669476,785.0227481303053
pushup,1207,1,280.61267518160633,930.2759297131709
pushup,1207,2,298.3101868211177,933.144198999478
pushup,1207,3,291.880406162195,938.1407688638075
pushup,1207,4,263.3739565129866,921.7863066590759
pushup,1207,5,255.54774368018434,922.1558167038716
pushup,1207,6,282.74779068796255,892.1504574093605
pushup,1207,7,203.2004614043654,818.8856250641771
pushup,1207,8,365.9765203375565,884.883053164362
pushup,1207,9,336.60291571366156,771.9808495345017
pushup,1207,10,402.7269863664058,907.6430696151082
pushup,1207,11,388.4691914340906,746.8798868235726
pushup,1207,12,322.77046872858415,777.4334756907601
pushup,1207,13,281.59987667150665,780.953030873494
pushup,1207,14,397.6709586695621,789.1948911368129
pushup,1207,15,398.36904224596526,810.6650739588325
pushup,1207,16,524.0960452431126,785.2448841567107
pushup,1207,17,520.5205709892407,784.573350219058
pushup,1208,1,284.65667189213264,937.9629285964882
pushup,1208,2,297.91525255169785,934.2122808082472
pushup,1208,3,289.9727215683251,937.5795542789053
pushup,1208,4,261.5078146415844,922.1874334830444
pushup,1208,5,256.1266955994723,922.7132573707472
pushup,1208,6,250.66461797346147,848.8613226432007
pushup,1208,7,203.30675091659813,818.0689599662855
pushup,1208,8,328.52627938253835,770.8833411593819
pushup,1208,9,334.5829250938014,787.1090387384053
pushup,1208,10,395.0330473247327,756.9332942565717
pushup,1208,11,390.4811370581911,773.9089929052146
pushup,1208,12,307.8062037417763,663.2843652664636
pushup,1208,13,280.9506058274654,781.2428442463034
pushup,1208,14,311.74840274610017,601.1327536709338
pushup,1208,15,397.8677943714878,809.7109654438065
pushup,1208,16,382.3371581863939,411.53135803155806
pushup,1208,17,520.4254230700041,784.444757902348
pushup,1209,1,290.7618579529879,934.0972546079203
pushup,1209,2,297.8684616088867,933.3108844736189
pushup,1209,3,291.0164816337719,937.6842332486908
pushup,1209,4,260.52956564384596,921.0472570713874
pushup,1209,5,256.05578104654944,923.174275359606
pushup,1209,6,249.41246835809002,851.5925154419614
pushup,1209,7,204.82194599352383,819.5319412415286
pushup,1209,8,379.9683032119483,806.7849965424554
pushup,1209,9,338.353416041324,773.4785566716439
pushup,1209,10,500.2327795195998,793.6374051782414
pushup,1209,11,388.77973523056295,748.6434351575335
pushup,1209,12,308.90443768417623,660.5086574993154
pushup,1209,13,280.6117114686129,780.5615448298877
pushup,1209,14,349.45477602774633,552.1537147346488
pushup,1209,15,398.7759312412195,811.177709105242
pushup,1209,16,381.76724617941335,403.76747758077767
pushup,1209,17,520.3392564204701,784.943050789807
pushup,1210,1,289.771798117119,937.2786502900808
pushup,1210,2,297.6596758658426,934.7119782396632
pushup,1210,3,291.1754715233518,939.5813003322772
pushup,1210,4,263.7626942417078,923.4443977080196
pushup,1210,5,256.27486379523026,923.6737254415389
pushup,1210,6,249.07663311874657,851.5576194437284
pushup,1210,7,204.11136292574696,819.3567897299425
pushup,1210,8,346.2328044155188,799.4017712362233
pushup,1210,9,336.7634756523266,773.9194103295283
pushup,1210,10,398.1970475849352,760.8290593125342
pushup,1210,11,388.53174510755036,747.6879495075473
pushup,1210,12,311.4057842053865,660.2568423552163
pushup,1210,13,279.8944011487459,781.1107729925383
pushup,1210,14,347.8734682317365,555.6899757009215
pushup,1210,15,399.07734318783406,811.3689570515728
pushup,1210,16,378.8895777652138,410.0734266968442
pushup,1210,17,520.2763607627467,785.6453548569277
pushup,1211,1,288.78475791529604,935.2860643568592
pushup,1211,2,298.59262031421326,933.1725392336391
pushup,1211,3,292.1629708273369,937.7924887583002
pushup,1211,4,262.2591145833333,921.0407061540284
pushup,1211,5,256.68618587025423,923.3177922093203
pushup,1211,6,249.47330675627055,853.1888244394927
pushup,1211,7,204.04112163342927,820.2458734084063
pushup,1211,8,343.42096830669203,795.993755294616
pushup,1211,9,335.37985015333743,774.058276340447
pushup,1211,10,395.1458432381613,754.6209108450848
pushup,1211,11,389.81302294814793,749.3770309398103
pushup,1211,12,308.37615163702714,662.4526853864321
pushup,1211,13,279.8558218437328,781.6003725484323
pushup,1211,14,324.638637074253,593.8320264367128
pushup,1211,15,399.4899495442708,811.8430745353573
pushup,1211,16,382.1586595501816,414.4687735316265
pushup,1211,17,520.6859307540091,786.5950110812569
pushup,1212,1,289.5875254848547,936.9950166432776
pushup,1212,2,296.32920817324987,933.652865189451
pushup,1212,3,290.72824980083266,937.598039975955
pushup,1212,4,260.91805976733826,922.7033249519741
pushup,1212,5,256.62707813999106,924.1185500613961
pushup,1212,6,250.02695050155907,848.8586422438689
pushup,1212,7,203.72397439521654,821.4397224016806
pushup,1212,8,342.4559405812046,794.9700399609802
pushup,1212,9,334.04743930749726,775.6535655227443
pushup,1212,10,394.70788654528167,752.4714679028614
pushup,1212,11,388.1666678713079,749.4229202855456
pushup,1212,12,303.37039612887196,658.629574227307
pushup,1212,13,277.47102971662554,781.9524671840772
pushup,1212,14,351.0567588136907,554.6488513090002
pushup,1212,15,399.98443068119514,811.9229329872758
pushup,1212,16,375.59914839895146,409.77125387202216
pushup,1212,17,519.6037131861636,785.2591072742675
pushup,1213,1,286.8417197779605,939.8924203561404
pushup,1213,2,297.4686836778072,936.1467623423381
pushup,1213,3,291.5565236409505,939.6219622475163
pushup,1213,4,264.22663103070175,923.6355413664602
pushup,1213,5,255.99387587162485,924.8321720386517
pushup,1213,6,249.32086743806536,846.8071918132401
pushup,1213,7,203.98428665964227,821.7596014384242
pushup,1213,8,344.82495893511856,798.4076134973132
pushup,1213,9,335.05433601245545,775.9060946377841
pushup,1213,10,396.303606535259,760.826157969948
pushup,1213,11,389.8039747539319,770.9989763742469
pushup,1213,12,305.15400669030976,655.1202412633488
pushup,1213,13,278.44300788745545,782.6401014213102
pushup,1213,14,348.2905960083008,557.1839505349167
pushup,1213,15,400.30224716454217,811.7116109591063
pushup,1213,16,383.84455496804753,414.1070389512596
pushup,1213,17,519.4996723375822,785.5394357971659
pushup,1214,1,285.6813772101151,934.7065178326944
pushup,1214,2,296.92277406391344,937.2287782834106
pushup,1214,3,292.9928267629523,939.5587659587212
pushup,1214,4,264.7764560632538,924.3010612228744
pushup,1214,5,256.23777021441543,924.5741230190649
pushup,1214,6,249.7273642556709,845.8810749033064
pushup,1214,7,200.94210574501437,824.0833582465515
pushup,1214,8,342.1603969105503,772.1960609661658
pushup,1214,9,336.07851664225257,791.1823672976708
pushup,1214,10,394.52627750865196,750.7358526791826
pushup,1214,11,389.9571863810221,772.5932387219332
pushup,1214,12,304.4371300412897,656.522956171276
pushup,1214,13,274.12782367907073,804.4699875496303
pushup,1214,14,346.95548743532413,554.4026616943627
pushup,1214,15,402.02573073537724,812.5054189592175
pushup,1214,16,377.2355973093133,404.37597067959337
pushup,1214,17,520.677998860677,785.1734869164156
pushup,1215,1,283.1160803008498,937.1907971017592
pushup,1215,2,296.53343033372306,936.3975981161864
pushup,1215,3,293.33789490816883,939.284163242102
pushup,1215,4,264.5573023745888,925.2464817544325
pushup,1215,5,257.0605000278406,924.9870943735881
pushup,1215,6,249.86170316997325,843.5866236608365
pushup,1215,7,201.10161764579905,823.5283655039191
pushup,1215,8,340.4195377282929,773.0202388032243
pushup,1215,9,336.3561409398129,791.8518614586186
pushup,1215,10,393.16655610737047,748.8349986415834
pushup,1215,11,389.6033384088884,769.5498506811336
pushup,1215,12,304.2694600423177,656.7977199993154
pushup,1215,13,275.4381373890659,805.3530893816744
pushup,1215,14,349.6878707618044,555.6307371709851
pushup,1215,15,402.50298684103444,813.5277658485504
pushup,1215,16,377.2929462633635,406.9998646931476
pushup,1215,17,519.8519924230743,785.6131980870927
pushup,1216,1,281.63703784608003,932.1259701447837
pushup,1216,2,295.4606347335012,938.0397697189682
pushup,1216,3,291.89293978507055,940.5073131214489
pushup,1216,4,263.83373862818667,925.829138196964
pushup,1216,5,257.9198951051946,926.0569992148994
pushup,1216,6,252.57215667189212,846.3452094956531
pushup,1216,7,200.4154138397752,824.7446076475646
pushup,1216,8,370.51973443282276,806.5872041967586
pushup,1216,9,335.9498127719812,790.8125477317651
pushup,1216,10,437.70701358192844,800.4628978449308
pushup,1216,11,389.15172576904297,770.0586418828724
pushup,1216,12,322.214968497293,668.9117772581805
pushup,1216,13,275.6216096041495,805.0709211134309
pushup,1216,14,329.8742782860471,629.3118002015162
pushup,1216,15,402.5526013290673,813.296145118471
pushup,1216,16,383.55077408907704,457.6935904127875
pushup,1216,17,519.9590341668379,786.1134470410049
pushup,1217,1,285.1300637763843,920.4667819003286
pushup,1217,2,293.89142187018143,928.7145086917271
pushup,1217,3,293.14347919664885,937.3898653028306
pushup,1217,4,264.1035809433251,924.3363292481004
pushup,1217,5,258.52241248415226,927.5374968446228
pushup,1217,6,270.2210530063562,867.720397748665
pushup,1217,7,200.3807870965255,825.0794519965515
pushup,1217,8,371.1297165720086,807.8410264147856
pushup,1217,9,335.4297289931983,792.3174199817737
pushup,1217,10,500.8644452011376,796.2130901090156
pushup,1217,11,388.7124533402292,770.0471461485145
pushup,1217,12,300.92356631630344,724.9649512467483
pushup,1217,13,274.8012756883052,805.7780037051615
pushup,1217,14,331.5331840515137,788.3353704011714
pushup,1217,15,401.77630575079667,813.7695700237027
pushup,1217,16,386.604148463199,752.3787345760884
pushup,1217,17,520.6167254531592,785.5194272295147
pushup,1218,1,285.4950914884868,920.7469366100767
pushup,1218,2,293.62414276390746,926.7625596045403
pushup,1218,3,293.5939534505208,936.0423574625205
pushup,1218,4,261.6275345651727,924.4996099900311
pushup,1218,5,257.710195173297,926.5322886004244
pushup,1218,6,271.606589869449,866.841341751951
pushup,1218,7,199.99652661775286,824.7971466833242
pushup,1218,8,371.52088633754795,807.0003988343287
pushup,1218,9,334.2805440802323,791.6769920591456
pushup,1218,10,500.2230219255414,796.7154535667528
pushup,1218,11,388.7482358698259,768.4934023202184
pushup,1218,12,302.92297095583194,725.7030247231825
pushup,1218,13,274.1699499832956,805.7987997800863
pushup,1218,14,331.0186767578125,788.6043539391943
pushup,1218,15,401.6512104502895,813.6088597108604
pushup,1218,16,386.7862862034848,752.8003063389923
pushup,1218,17,519.8788639537075,785.4456408731517
pushup,1219,1,285.20534582305373,921.3929225424425
pushup,1219,2,292.4764689646269,927.7838101340019
pushup,1219,3,292.32647009063186,936.429839118548
pushup,1219,4,260.75330767715184,926.0076549985453
pushup,1219,5,256.7012800250137,924.7941310251659
pushup,1219,6,271.83712474086826,871.4664251154119
pushup,1219,7,199.59386591325725,824.9558394265985
pushup,1219,8,370.5223906667609,806.2162035370709
pushup,1219,9,335.1760717023883,788.7855635075814
pushup,1219,10,441.21575138025116,801.2305422863328
pushup,1219,11,388.7295445224695,767.9259130805893
pushup,1219,12,301.7279721979509,726.6211432198966
pushup,1219,13,274.11436783640005,806.1251566992402
pushup,1219,14,316.7535400390625,778.1930331410871
pushup,1219,15,401.783557021827,813.6863141932075
pushup,1219,16,395.91716297885824,744.7646971051821
pushup,1219,17,520.2859470300507,786.1626642400568
pushup,1220,1,279.8585055167215,919.1127640890265
pushup,1220,2,292.5424521847775,928.833403571673
pushup,1220,3,291.96230436626234,937.7770621726964
pushup,1220,4,264.6822959498355,925.4571325964368
pushup,1220,5,257.8742646334464,926.0536740356312
pushup,1220,6,281.56136027553623,876.477870377105
pushup,1220,7,199.93020844041254,825.2337011397864
pushup,1220,8,374.45925528543034,824.7895029157825
pushup,1220,9,334.99463131553244,790.9409495225219
pushup,1220,10,440.0390765541478,800.3107190837212
pushup,1220,11,388.3451722797594,769.0107050182263
pushup,1220,12,321.2551451565926,764.9763445316244
pushup,1220,13,272.3739102012233,806.087904530052
pushup,1220,14,391.46667547393264,779.2255634754929
pushup,1220,15,401.38723473799854,813.342370725801
pushup,1220,16,517.9660837273848,783.9942475869386
pushup,1220,17,519.9636385733621,786.4551102135816
pushup,1221,1,285.2508973238761,931.5772420291963
pushup,1221,2,294.4383236399868,933.5122958096591
pushup,1221,3,293.41285839415434,940.4041488329917
pushup,1221,4,264.1502540989926,925.3713878953313
pushup,1221,5,258.22476303368285,925.9375026740485
pushup,1221,6,250.55205763432016,847.0711454660973
pushup,1221,7,200.8405223645662,825.6811102274867
pushup,1221,8,370.0150941547594,806.4478317879116
pushup,1221,9,335.33115453887405,794.2626632239184
pushup,1221,10,440.5401618020576,800.7663181133626
pushup,1221,11,392.1042860599986,805.9910150634498
pushup,1221,12,309.27119472570587,653.9886427813527
pushup,1221,13,274.70966539884864,805.7756344982201
